#yymmdd    hhmmss   name          ra        dec       fwhm a/b  theta  sky   nstar ccdtemp tempam  encra     
2014-03-24 04:20:18 20140323_2120.fits(obstype=survey 185.516308 68.010204 3.41 1.06 -33.86 216.038 114 260.346 -8.200 61.501169
2014-03-24 04:20:22 20140323_2121.fits(obstype=survey 185.516308 68.010204 3.53 1.10 -24.61 216.259 110 260.346 -8.200 61.501169
2014-03-24 04:20:26 20140323_2122.fits(obstype=survey 185.516308 68.010204 3.24 1.05 -23.82 216.455 113 260.346 -8.200 61.501169
2014-03-24 04:20:31 20140323_2123.fits(obstype=survey 185.516308 68.010204 3.39 1.09 -40.81 216.997 111 260.346 -8.200 61.501169
2014-03-24 04:20:35 20140323_2124.fits(obstype=survey 185.516308 68.010204 3.52 1.05 -41.02 217.646 112 260.346 -8.200 61.501169
2014-03-24 04:20:40 20140323_2125.fits(obstype=survey 185.516308 68.010204 3.36 1.10 -35.90 218.371 114 260.346 -8.200 61.501169
2014-03-24 04:20:44 20140323_2126.fits(obstype=survey 185.516308 68.010204 3.54 1.09 -23.87 216.94 112 260.346 -8.200 61.501169
2014-03-24 04:20:49 20140323_2127.fits(obstype=survey 185.516308 68.010204 3.51 1.06 -34.66 218.435 113 260.346 -8.200 61.501169
2014-03-24 04:20:53 20140323_2128.fits(obstype=survey 185.516308 68.010204 3.58 1.08 -32.89 218.37 113 260.346 -8.200 61.501169
2014-03-24 04:20:57 20140323_2129.fits(obstype=survey 185.516308 68.010204 3.15 1.04 -42.03 223.733 112 260.346 -8.200 61.501169
2014-03-24 04:21:02 20140323_2130.fits(obstype=survey 185.516308 68.010204 3.21 1.06 -24.14 219.593 112 260.346 -8.200 61.501169
2014-03-24 04:21:06 20140323_2131.fits(obstype=survey 185.516308 68.010204 3.17 1.08 -33.48 219.904 117 260.346 -8.200 61.501169
2014-03-24 04:21:11 20140323_2132.fits(obstype=survey 185.516308 68.010204 3.18 1.08 -30.17 220.114 121 260.346 -8.200 61.501169
2014-03-24 04:21:15 20140323_2133.fits(obstype=survey 185.516308 68.010204 3.27 1.05 -33.21 220.832 117 260.346 -8.200 61.501169
2014-03-24 04:21:20 20140323_2134.fits(obstype=survey 185.516308 68.010204 3.12 1.13 -26.85 221.244 119 260.346 -8.200 61.501169
2014-03-24 04:21:24 20140323_2135.fits(obstype=survey 185.516308 68.010204 3.35 1.11 -43.92 220.533 115 260.346 -8.200 61.501169
2014-03-24 04:21:29 20140323_2136.fits(obstype=survey 185.516308 68.010204 3.30 1.08 -29.40 220.928 121 260.346 -8.200 61.501169
2014-03-24 04:26:16 20140323_2137.fits(obstype=survey 181.507010 68.010168 3.00 1.07 -42.99 244.777 124 260.250 -8.300 67.121682
2014-03-24 04:26:20 20140323_2138.fits(obstype=survey 181.507010 68.010168 3.19 1.07 -44.54 245.858 119 260.250 -8.300 67.121682
2014-03-24 04:26:24 20140323_2139.fits(obstype=survey 181.507010 68.010168 3.15 1.09 -24.85 245.908 123 260.250 -8.300 67.121682
2014-03-24 04:26:29 20140323_2140.fits(obstype=survey 181.507010 68.010168 3.21 1.04 -32.20 246.84 116 260.250 -8.300 67.121682
2014-03-24 04:26:33 20140323_2141.fits(obstype=survey 181.507010 68.010168 3.19 1.05 -44.04 246.845 118 260.250 -8.300 67.121682
2014-03-24 04:26:37 20140323_2142.fits(obstype=survey 181.507010 68.010168 3.23 1.05 -24.59 247.275 115 260.250 -8.300 67.121682
2014-03-24 04:26:42 20140323_2143.fits(obstype=survey 181.507010 68.010168 2.99 1.06 -31.61 247.789 123 260.250 -8.300 67.121682
2014-03-24 04:26:46 20140323_2144.fits(obstype=survey 181.507010 68.010168 3.18 1.05 -31.66 238.18 120 260.250 -8.300 67.121682
2014-03-24 04:26:51 20140323_2145.fits(obstype=survey 181.507010 68.010168 3.15 1.10 -34.83 238.714 120 260.250 -8.300 67.121682
2014-03-24 04:26:55 20140323_2146.fits(obstype=survey 181.507010 68.010168 3.39 1.05 -31.25 236.814 118 260.250 -8.300 67.121682
2014-03-24 04:27:00 20140323_2147.fits(obstype=survey 181.507010 68.010168 3.01 1.05 -35.00 249.605 119 260.250 -8.300 67.121682
2014-03-24 04:27:04 20140323_2148.fits(obstype=survey 181.507010 68.010168 3.19 1.06 -34.66 250.745 114 260.250 -8.300 67.121682
2014-03-24 04:27:09 20140323_2149.fits(obstype=survey 181.507010 68.010168 2.97 1.07 -23.82 240.551 115 260.250 -8.300 67.121682
2014-03-24 04:27:13 20140323_2150.fits(obstype=survey 181.507010 68.010168 3.21 1.03 -32.77 240.631 116 260.250 -8.300 67.121682
2014-03-24 04:27:18 20140323_2151.fits(obstype=survey 181.507010 68.010168 3.18 1.09 -42.59 251.484 109 260.250 -8.300 67.121682
2014-03-24 04:27:23 20140323_2152.fits(obstype=survey 181.507010 68.010168 2.92 1.04 -27.91 252.6 106 260.250 -8.300 67.121682
2014-03-24 04:27:27 20140323_2153.fits(obstype=survey 181.507010 68.010168 3.17 1.06 -30.38 243.061 107 260.250 -8.300 67.121682
2014-03-24 04:27:31 20140323_2154.fits(obstype=survey 181.507010 68.010168 3.06 1.03 -34.25 243.969 107 260.250 -8.300 67.121682
2014-03-24 04:27:36 20140323_2155.fits(obstype=survey 181.507010 68.010168 3.19 1.05 -25.41 244.932 106 260.250 -8.300 67.121682
2014-03-24 04:27:40 20140323_2156.fits(obstype=survey 181.507010 68.010168 3.12 1.05 -21.53 245.209 101 260.250 -8.300 67.121682
2014-03-24 04:27:45 20140323_2157.fits(obstype=survey 181.507010 68.010168 2.96 1.10 -29.98 245.594 107 260.250 -8.300 67.121682
2014-03-24 04:27:49 20140323_2158.fits(obstype=survey 181.507010 68.010168 3.43 1.05 -30.83 258.275 102 260.250 -8.300 67.121682
2014-03-24 04:27:54 20140323_2159.fits(obstype=survey 181.507010 68.010168 3.32 1.05 -36.18 247.592 100 260.250 -8.300 67.121682
2014-03-24 04:27:58 20140323_2160.fits(obstype=survey 181.507010 68.010168 3.16 1.03 -42.86 248.04 97 260.250 -8.300 67.121682
2014-03-24 04:32:44 20140323_2161.fits(obstype=survey 185.510740 68.010086 3.13 1.08 -42.46 242.364 107 260.038 -8.400 64.744997
2014-03-24 04:32:48 20140323_2162.fits(obstype=survey 185.510740 68.010086 3.15 1.09 -34.34 243.539 109 260.038 -8.400 64.744997
2014-03-24 04:32:53 20140323_2163.fits(obstype=survey 185.510740 68.010086 3.39 1.09 -20.43 243.733 108 260.038 -8.400 64.744997
2014-03-24 04:32:57 20140323_2164.fits(obstype=survey 185.510740 68.010086 3.16 1.03 -30.90 244.938 106 260.038 -8.400 64.744997
2014-03-24 04:33:01 20140323_2165.fits(obstype=survey 185.510740 68.010086 3.34 1.17 -35.36 247.098 106 260.038 -8.400 64.744997
2014-03-24 04:33:06 20140323_2166.fits(obstype=survey 185.510740 68.010086 3.38 1.08 -24.80 247.139 108 260.038 -8.400 64.744997
2014-03-24 04:33:10 20140323_2167.fits(obstype=survey 185.510740 68.010086 3.26 1.18 -43.75 247.616 112 260.038 -8.400 64.744997
2014-03-24 04:33:15 20140323_2168.fits(obstype=survey 185.510740 68.010086 3.24 1.06 -22.82 248.013 109 260.038 -8.400 64.744997
2014-03-24 04:33:19 20140323_2169.fits(obstype=survey 185.510740 68.010086 3.10 1.03 -44.17 248.349 106 260.038 -8.400 64.744997
2014-03-24 04:33:23 20140323_2170.fits(obstype=survey 185.510740 68.010086 3.21 1.09 -30.77 249.06 113 260.038 -8.400 64.744997
2014-03-24 04:33:28 20140323_2171.fits(obstype=survey 185.510740 68.010086 3.22 1.13 -30.37 249.649 109 260.038 -8.400 64.744997
2014-03-24 04:33:32 20140323_2172.fits(obstype=survey 185.510740 68.010086 3.01 1.05 -24.44 250.253 116 260.038 -8.400 64.744997
2014-03-24 04:33:37 20140323_2173.fits(obstype=survey 185.510740 68.010086 3.16 1.08 -14.26 249.719 113 260.038 -8.400 64.744997
2014-03-24 04:33:41 20140323_2174.fits(obstype=survey 185.510740 68.010086 3.56 1.05 -27.85 251.075 114 260.038 -8.400 64.744997
2014-03-24 04:33:46 20140323_2175.fits(obstype=survey 185.510740 68.010086 2.98 1.14 -33.80 257.398 113 260.038 -8.400 64.744997
2014-03-24 04:33:50 20140323_2176.fits(obstype=survey 185.510740 68.010086 3.30 1.09 -34.54 253.271 107 260.038 -8.400 64.744997
2014-03-24 04:33:55 20140323_2177.fits(obstype=survey 185.510740 68.010086 3.33 1.08 -28.74 255.294 109 260.038 -8.400 64.744997
2014-03-24 04:33:59 20140323_2178.fits(obstype=survey 185.510740 68.010086 3.43 1.08 -24.14 255.215 107 260.038 -8.400 64.744997
2014-03-24 04:34:04 20140323_2179.fits(obstype=survey 185.510740 68.010086 3.19 1.07 -34.24 257.035 111 260.038 -8.400 64.744997
2014-03-24 04:34:08 20140323_2180.fits(obstype=survey 185.510740 68.010086 3.04 1.12 -28.71 258.054 114 260.038 -8.400 64.744997
2014-03-24 04:34:12 20140323_2181.fits(obstype=survey 185.510740 68.010086 3.10 1.08 -27.44 258.184 114 260.038 -8.400 64.744997
2014-03-24 04:34:17 20140323_2182.fits(obstype=survey 185.510740 68.010086 3.11 1.12 -44.93 264.02 113 260.038 -8.400 64.744997
2014-03-24 04:34:21 20140323_2183.fits(obstype=survey 185.510740 68.010086 3.28 1.06 -24.62 260.141 114 260.038 -8.400 64.744997
2014-03-24 04:34:26 20140323_2184.fits(obstype=survey 185.510740 68.010086 3.13 1.06 -27.95 261.884 116 260.038 -8.400 64.744997
2014-03-24 04:39:10 20140323_2185.fits(obstype=survey 181.502212 68.009992 2.84 1.06 -32.02 279.041 105 260.038 -8.100 70.360302
2014-03-24 04:39:14 20140323_2186.fits(obstype=survey 181.502212 68.009992 2.71 1.05 -28.21 281.03 105 260.038 -8.100 70.360302
2014-03-24 04:39:18 20140323_2187.fits(obstype=survey 181.502212 68.009992 3.10 1.05 -18.52 281.407 104 260.038 -8.100 70.360302
2014-03-24 04:39:23 20140323_2188.fits(obstype=survey 181.502212 68.009992 3.03 1.08 -28.82 293.062 110 260.038 -8.100 70.360302
2014-03-24 04:39:27 20140323_2189.fits(obstype=survey 181.502212 68.009992 2.91 1.08 -34.29 294.172 109 260.038 -8.100 70.360302
2014-03-24 04:39:32 20140323_2190.fits(obstype=survey 181.502212 68.009992 2.75 1.09 -41.31 287.334 106 260.038 -8.100 70.360302
2014-03-24 04:39:37 20140323_2191.fits(obstype=survey 181.502212 68.009992 3.13 1.02 -44.48 299.444 105 260.038 -8.100 70.360302
2014-03-24 04:39:41 20140323_2192.fits(obstype=survey 181.502212 68.009992 3.21 1.10 -40.59 294.324 100 260.038 -8.100 70.360302
2014-03-24 04:39:45 20140323_2193.fits(obstype=survey 181.502212 68.009992 3.21 1.06 -54.18 295.648 103 260.038 -8.100 70.360302
2014-03-24 04:39:50 20140323_2194.fits(obstype=survey 181.502212 68.009992 3.10 1.05 -14.43 296.285 99 260.038 -8.100 70.360302
2014-03-24 04:39:54 20140323_2195.fits(obstype=survey 181.502212 68.009992 2.83 1.06 -27.10 299.631 102 260.038 -8.100 70.360302
2014-03-24 04:39:59 20140323_2196.fits(obstype=survey 181.502212 68.009992 2.84 1.09 -32.29 298.803 104 260.038 -8.100 70.360302
2014-03-24 04:40:03 20140323_2197.fits(obstype=survey 181.502212 68.009992 2.92 1.06 -21.64 299.572 107 260.038 -8.100 70.360302
2014-03-24 04:40:08 20140323_2198.fits(obstype=survey 181.502212 68.009992 3.15 1.12 -19.55 301.564 100 260.038 -8.100 70.360302
2014-03-24 04:40:12 20140323_2199.fits(obstype=survey 181.502212 68.009992 3.10 1.06 -28.70 303.279 102 260.038 -8.100 70.360302
2014-03-24 04:40:16 20140323_2200.fits(obstype=survey 181.502212 68.009992 3.02 1.06 -33.29 304.513 106 260.038 -8.100 70.360302
2014-03-24 04:40:21 20140323_2201.fits(obstype=survey 181.502212 68.009992 3.20 1.09 -23.46 308.122 101 260.038 -8.100 70.360302
2014-03-24 04:40:25 20140323_2202.fits(obstype=survey 181.502212 68.009992 3.04 1.18 -32.08 319.627 100 260.038 -8.100 70.360302
2014-03-24 04:40:30 20140323_2203.fits(obstype=survey 181.502212 68.009992 3.15 1.18 -30.71 309.104 106 260.038 -8.100 70.360302
2014-03-24 04:40:34 20140323_2204.fits(obstype=survey 181.502212 68.009992 2.84 1.09 -24.45 311.755 106 260.038 -8.100 70.360302
2014-03-24 04:40:39 20140323_2205.fits(obstype=survey 181.502212 68.009992 2.85 1.08 -4.14 313.924 112 260.038 -8.100 70.360302
2014-03-24 04:40:43 20140323_2206.fits(obstype=survey 181.502212 68.009992 2.79 1.05 -16.91 315.705 107 260.038 -8.100 70.360302
2014-03-24 04:40:48 20140323_2207.fits(obstype=survey 181.502212 68.009992 3.10 1.06 -42.61 327.597 106 260.038 -8.100 70.360302
2014-03-24 04:40:52 20140323_2208.fits(obstype=survey 181.502212 68.009992 3.33 1.06 -30.74 319.32 110 260.038 -8.100 70.360302
2014-03-24 04:45:36 20140323_2209.fits(obstype=survey 185.505760 68.009946 2.96 1.06 -30.44 325.209 103 259.634 -8.400 67.984204
2014-03-24 04:45:40 20140323_2210.fits(obstype=survey 185.505760 68.009946 2.79 1.09 -29.78 326.628 110 259.634 -8.400 67.984204
2014-03-24 04:45:45 20140323_2211.fits(obstype=survey 185.505760 68.009946 2.81 1.06 -22.89 326.409 115 259.634 -8.400 67.984204
2014-03-24 04:45:49 20140323_2212.fits(obstype=survey 185.505760 68.009946 3.02 1.12 -32.73 329.225 111 259.634 -8.400 67.984204
2014-03-24 04:45:53 20140323_2213.fits(obstype=survey 185.505760 68.009946 2.83 1.11 -42.36 333.878 110 259.634 -8.400 67.984204
2014-03-24 04:45:58 20140323_2214.fits(obstype=survey 185.505760 68.009946 3.17 1.08 -36.76 337.579 108 259.634 -8.400 67.984204
2014-03-24 04:46:02 20140323_2215.fits(obstype=survey 185.505760 68.009946 2.98 1.10 -32.84 339.679 114 259.634 -8.400 67.984204
2014-03-24 04:46:06 20140323_2216.fits(obstype=survey 185.505760 68.009946 2.95 1.06 -16.91 342.039 114 259.634 -8.400 67.984204
2014-03-24 04:46:11 20140323_2217.fits(obstype=survey 185.505760 68.009946 3.13 1.09 -20.01 350.71 110 259.634 -8.400 67.984204
2014-03-24 04:46:15 20140323_2218.fits(obstype=survey 185.505760 68.009946 3.08 1.09 -31.65 349.641 110 259.634 -8.400 67.984204
2014-03-24 04:46:19 20140323_2219.fits(obstype=survey 185.505760 68.009946 2.94 1.08 -30.75 354.332 110 259.634 -8.400 67.984204
2014-03-24 04:46:24 20140323_2220.fits(obstype=survey 185.505760 68.009946 3.14 1.06 -28.12 356.044 102 259.634 -8.400 67.984204
2014-03-24 04:46:28 20140323_2221.fits(obstype=survey 185.505760 68.009946 3.12 1.09 -32.53 359.577 106 259.634 -8.400 67.984204
2014-03-24 04:46:33 20140323_2222.fits(obstype=survey 185.505760 68.009946 3.35 1.10 -23.29 361.887 105 259.634 -8.400 67.984204
2014-03-24 04:46:37 20140323_2223.fits(obstype=survey 185.505760 68.009946 2.97 1.08 -24.33 367.104 108 259.634 -8.400 67.984204
2014-03-24 04:46:41 20140323_2224.fits(obstype=survey 185.505760 68.009946 2.97 1.09 -36.24 370.334 110 259.634 -8.400 67.984204
2014-03-24 04:46:46 20140323_2225.fits(obstype=survey 185.505760 68.009946 2.77 1.12 -29.49 374.428 110 259.634 -8.400 67.984204
2014-03-24 04:46:51 20140323_2226.fits(obstype=survey 185.505760 68.009946 3.04 1.08 -33.47 378.473 107 259.634 -8.400 67.984204
2014-03-24 04:46:55 20140323_2227.fits(obstype=survey 185.505760 68.009946 3.17 1.06 -23.86 381.938 109 259.634 -8.400 67.984204
2014-03-24 04:46:59 20140323_2228.fits(obstype=survey 185.505760 68.009946 2.95 1.06 -16.63 388.193 111 259.634 -8.400 67.984204
2014-03-24 04:47:04 20140323_2229.fits(obstype=survey 185.505760 68.009946 2.92 1.12 -33.15 392.283 106 259.634 -8.400 67.984204
2014-03-24 04:47:09 20140323_2230.fits(obstype=survey 185.505760 68.009946 2.95 1.14 -38.84 400.155 111 259.634 -8.400 67.984204
2014-03-24 04:47:13 20140323_2231.fits(obstype=survey 185.505760 68.009946 3.22 1.07 -23.83 403.996 110 259.634 -8.400 67.984204
2014-03-24 04:47:18 20140323_2232.fits(obstype=survey 185.505760 68.009946 2.94 1.07 -22.09 408.93 102 259.634 -8.400 67.984204
2014-03-24 04:52:03 20140323_2233.fits(obstype=survey 181.497966 68.009718 2.91 1.10 -31.85 448.173 118 259.461 -8.400 73.590604
2014-03-24 04:52:07 20140323_2234.fits(obstype=survey 181.497966 68.009718 2.73 1.03 -23.61 464.132 114 259.461 -8.400 73.590604
2014-03-24 04:52:11 20140323_2235.fits(obstype=survey 181.497966 68.009718 3.10 1.08 -30.49 459.931 112 259.461 -8.400 73.590604
2014-03-24 04:52:16 20140323_2236.fits(obstype=survey 181.497966 68.009718 2.94 1.09 -50.35 465.415 111 259.461 -8.400 73.590604
2014-03-24 04:52:20 20140323_2237.fits(obstype=survey 181.497966 68.009718 3.27 1.05 -23.75 471.552 112 259.461 -8.400 73.590604
2014-03-24 04:52:25 20140323_2238.fits(obstype=survey 181.497966 68.009718 3.25 1.06 -37.02 478.944 108 259.461 -8.400 73.590604
2014-03-24 04:52:29 20140323_2239.fits(obstype=survey 181.497966 68.009718 3.06 1.08 -30.88 486.891 106 259.461 -8.400 73.590604
2014-03-24 04:52:33 20140323_2240.fits(obstype=survey 181.497966 68.009718 2.93 1.09 -23.17 493.312 108 259.461 -8.400 73.590604
2014-03-24 04:52:38 20140323_2241.fits(obstype=survey 181.497966 68.009718 2.84 1.05 -30.56 500.476 112 259.461 -8.400 73.590604
2014-03-24 04:52:42 20140323_2242.fits(obstype=survey 181.497966 68.009718 3.13 1.05 -30.57 518.062 109 259.461 -8.400 73.590604
2014-03-24 04:52:46 20140323_2243.fits(obstype=survey 181.497966 68.009718 3.29 1.05 -24.44 524.267 107 259.461 -8.400 73.590604
2014-03-24 04:52:51 20140323_2244.fits(obstype=survey 181.497966 68.009718 3.24 1.14 -42.30 522.569 105 259.461 -8.400 73.590604
2014-03-24 04:52:55 20140323_2245.fits(obstype=survey 181.497966 68.009718 2.99 1.09 -36.03 532.576 107 259.461 -8.400 73.590604
2014-03-24 04:53:00 20140323_2246.fits(obstype=survey 181.497966 68.009718 3.12 1.03 -19.51 539.661 114 259.461 -8.400 73.590604
2014-03-24 04:53:04 20140323_2247.fits(obstype=survey 181.497966 68.009718 3.19 1.10 -19.01 548.952 113 259.461 -8.400 73.590604
2014-03-24 04:53:09 20140323_2248.fits(obstype=survey 181.497966 68.009718 3.36 1.09 -41.39 559.129 110 259.461 -8.400 73.590604
2014-03-24 04:53:13 20140323_2249.fits(obstype=survey 181.497966 68.009718 3.37 1.08 -53.43 568.732 111 259.461 -8.400 73.590604
2014-03-24 04:53:21 20140323_2250.fits(obstype=survey 181.497966 68.009718 3.17 1.05 -13.71 579.407 109 259.461 -8.400 73.590604
2014-03-24 04:53:25 20140323_2251.fits(obstype=survey 181.497966 68.009718 3.44 1.08 -34.74 591.872 109 259.461 -8.400 73.590604
2014-03-24 04:53:30 20140323_2252.fits(obstype=survey 181.497966 68.009718 3.03 1.08 -36.08 603.699 115 259.461 -8.400 73.590604
2014-03-24 04:53:34 20140323_2253.fits(obstype=survey 181.497966 68.009718 2.93 1.05 -33.38 613.967 111 259.461 -8.400 73.590604
2014-03-24 04:53:39 20140323_2254.fits(obstype=survey 181.497966 68.009718 3.03 1.06 -54.82 624.87 110 259.461 -8.400 73.590604
2014-03-24 04:53:43 20140323_2255.fits(obstype=survey 181.497966 68.009718 2.87 1.03 -21.17 636.594 109 259.461 -8.400 73.590604
2014-03-24 04:53:48 20140323_2256.fits(obstype=survey 181.497966 68.009718 3.09 1.06 -21.42 647.661 113 259.461 -8.400 73.590604
2014-03-24 04:58:28 20140323_2257.fits(obstype=survey 185.500767 68.009706 3.11 1.12 -30.04 703.006 105 259.327 -8.500 71.213278
2014-03-24 04:58:32 20140323_2258.fits(obstype=survey 185.500767 68.009706 3.08 1.08 -28.38 718.159 103 259.327 -8.500 71.213278
2014-03-24 04:58:36 20140323_2259.fits(obstype=survey 185.500767 68.009706 2.95 1.14 -34.15 735.158 108 259.327 -8.500 71.213278
2014-03-24 04:58:40 20140323_2260.fits(obstype=survey 185.500767 68.009706 2.99 1.09 -27.25 750.6 108 259.327 -8.500 71.213278
2014-03-24 04:58:45 20140323_2261.fits(obstype=survey 185.500767 68.009706 3.21 1.10 -30.80 766.207 102 259.327 -8.500 71.213278
2014-03-24 04:58:49 20140323_2262.fits(obstype=survey 185.500767 68.009706 3.20 1.08 -27.66 783.467 104 259.327 -8.500 71.213278
2014-03-24 04:58:54 20140323_2263.fits(obstype=survey 185.500767 68.009706 3.26 1.08 -35.18 800.493 106 259.327 -8.500 71.213278
2014-03-24 04:58:58 20140323_2264.fits(obstype=survey 185.500767 68.009706 3.13 1.06 -54.05 818.565 109 259.327 -8.500 71.213278
2014-03-24 04:59:02 20140323_2265.fits(obstype=survey 185.500767 68.009706 3.02 1.12 -44.60 838.848 105 259.327 -8.500 71.213278
2014-03-24 04:59:07 20140323_2266.fits(obstype=survey 185.500767 68.009706 3.23 1.04 -32.14 859.83 105 259.327 -8.500 71.213278
2014-03-24 04:59:11 20140323_2267.fits(obstype=survey 185.500767 68.009706 3.29 1.06 -22.64 886.785 106 259.327 -8.500 71.213278
2014-03-24 04:59:16 20140323_2268.fits(obstype=survey 185.500767 68.009706 3.13 1.10 -43.11 918.144 106 259.327 -8.500 71.213278
2014-03-24 04:59:20 20140323_2269.fits(obstype=survey 185.500767 68.009706 3.55 1.08 -29.83 944.616 103 259.327 -8.500 71.213278
2014-03-24 04:59:24 20140323_2270.fits(obstype=survey 185.500767 68.009706 3.44 1.06 -36.74 966.498 105 259.327 -8.500 71.213278
2014-03-24 04:59:29 20140323_2271.fits(obstype=survey 185.500767 68.009706 3.24 1.05 -32.92 988.659 105 259.327 -8.500 71.213278
2014-03-24 04:59:33 20140323_2272.fits(obstype=survey 185.500767 68.009706 3.25 1.07 -20.16 1022.06 102 259.327 -8.500 71.213278
2014-03-24 04:59:37 20140323_2273.fits(obstype=survey 185.500767 68.009706 3.80 1.11 -21.39 1041.39 94 259.327 -8.500 71.213278
2014-03-24 04:59:42 20140323_2274.fits(obstype=survey 185.500767 68.009706 3.29 1.04 -19.10 1066.13 105 259.327 -8.500 71.213278
2014-03-24 04:59:47 20140323_2275.fits(obstype=survey 185.500767 68.009706 3.21 1.11 -43.28 1093.98 106 259.327 -8.500 71.213278
2014-03-24 04:59:51 20140323_2276.fits(obstype=survey 185.500767 68.009706 3.39 1.06 -23.77 1154.61 97 259.327 -8.500 71.213278
2014-03-24 04:59:56 20140323_2277.fits(obstype=survey 185.500767 68.009706 3.35 1.10 -39.94 1156.76 100 259.327 -8.500 71.213278
2014-03-24 05:00:00 20140323_2278.fits(obstype=survey 185.500767 68.009706 3.42 1.08 -34.03 1189.27 100 259.327 -8.500 71.213278
